start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1751907207.0567703,batch_0_mns128_max-toks512_n128,36.860790491104126,7396.352999985218,17152,65536,5.113606929779053,36.86019682884216
1751907252.9156368,batch_0_mns64_max-toks512_n128,44.07959485054016,8184.773000001907,17152,65536,2.741894006729126,44.07911705970764
1751914389.127366,batch_0_mns128_max-toks512_n128,34.84494423866272,9798.480000000449,17152,65536,4.979854583740234,34.844074726104736
1751914433.148379,batch_0_mns64_max-toks512_n128,42.182586431503296,11623.84499999974,17152,65536,2.6744863986968994,42.18184995651245
1751966010.4311402,batch_0_mns128_max-toks256_n128,20.93103575706482,5971.487999999896,17152,32768,4.943943500518799,20.930423259735107
1751966054.4348967,batch_0_mns64_max-toks256_n128,23.40694093704224,6679.381999999285,17152,32768,2.6139910221099854,23.406280517578125
1751966101.1216848,batch_0_mns32_max-toks256_n128,29.089529991149902,8391.105999998748,17152,32768,1.3365066051483154,29.08895063400269
1751966152.9133315,batch_0_mns16_max-toks256_n128,45.68816995620728,12965.063000001011,17152,32768,0.7016587257385254,45.6876425743103
1751966221.3797734,batch_0_mns8_max-toks256_n128,83.38139367103577,23098.78500000015,17152,32768,0.3708117008209228,83.38086462020874
1751966327.586036,batch_0_mns1_max-toks256_n128,609.5973844528198,168613.03899999894,17152,32768,0.0986745357513427,609.5967333316803
1751966960.1344306,batch_0_mns128_max-toks128_n128,13.06229019165039,3782.31200000085,17152,16384,5.122841119766235,13.061508178710938
1751966995.9514315,batch_0_mns64_max-toks128_n128,14.128188848495483,4116.030000001192,17152,16384,2.6690990924835205,14.127596616744995
1751967032.8425255,batch_0_mns32_max-toks128_n128,16.660151720046997,4895.83900000155,17152,16384,1.3501832485198977,16.659595251083374
1751967072.2438984,batch_0_mns16_max-toks128_n128,25.30379343032837,7176.43200000003,17152,16384,0.6995079517364502,25.30327343940735
1751967120.593278,batch_0_mns8_max-toks128_n128,44.40551137924194,12050.867999998853,17152,16384,0.3702406883239746,44.40498375892639
1751967187.7338674,batch_0_mns1_max-toks128_n128,305.25366282463074,83434.99800000153,17152,16384,0.1002981662750244,305.25289487838745
1751972960.5157022,batch_0_mns32_max-toks512_n128,55.054985761642456,16101.846999999136,17152,65536,1.3384535312652588,55.0543487071991
1751973038.774115,batch_0_mns16_max-toks512_n128,90.67499232292175,26261.74200000055,17152,65536,0.6977119445800781,90.67439246177673
1751973152.5075564,batch_0_mns8_max-toks512_n128,170.54415011405945,49015.604999998584,17152,65536,0.37398386001586914,170.54365396499634
1751973345.8063838,batch_0_mns1_max-toks512_n128,1272.4923028945923,349300.7070000004,17152,65536,0.10009622573852539,1272.491738319397
