start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1751930520.4495757,batch_0_mns256_max-toks512_n256,46.04610776901245,11795.319999998435,34048,131072,1.5391745567321777,46.0457501411438
1751930590.048334,batch_0_mns128_max-toks512_n256,43.70297622680664,11670.289999999106,34048,131072,1.4787898063659668,43.70203471183777
1751930658.3642135,batch_0_mns64_max-toks512_n256,50.09911274909973,13351.333000000566,34048,131072,0.8157844543457031,50.0984091758728
1751930731.2150078,batch_0_mns32_max-toks512_n256,65.29169631004333,16103.735999999568,34048,131072,0.4567553997039795,65.29106116294861
1751930819.2957087,batch_0_mns16_max-toks512_n256,115.33180475234985,22573.594000000507,34048,131072,0.27712368965148926,115.33112835884094
1751930957.4350407,batch_0_mns8_max-toks512_n256,217.2925901412964,37257.78800000064,34048,131072,0.18847894668579102,217.29189085960388
1751931197.6825216,batch_0_mns1_max-toks512_n256,1611.1569421291351,241326.80700000003,34048,131072,0.12339615821838379,1611.156140089035
1751932831.8793926,batch_0_mns256_max-toks256_n256,19.617684364318848,5028.751000000164,34048,65536,1.4842073917388916,19.61665105819702
1751932874.3740058,batch_0_mns128_max-toks256_n256,20.859912157058716,5481.149000000209,34048,65536,1.4857802391052246,20.85920000076294
1751932918.3152013,batch_0_mns64_max-toks256_n256,23.995312452316284,6048.194000000134,34048,65536,0.8130636215209961,23.994567155838013
1751932965.4347706,batch_0_mns32_max-toks256_n256,32.611292123794556,7380.482999999076,34048,65536,0.4536449909210205,32.61055827140808
1751933020.9471889,batch_0_mns16_max-toks256_n256,58.76918435096741,10750.46199999936,34048,65536,0.27518677711486816,58.76855111122131
1751933104.178736,batch_0_mns8_max-toks256_n256,107.1709554195404,17948.292000001296,34048,65536,0.18561863899230957,107.17028975486755
1751933234.3614907,batch_0_mns1_max-toks256_n256,792.6299059391022,120504.05900000036,34048,65536,0.11681890487670898,792.6290652751923
1751934049.9576373,batch_0_mns256_max-toks128_n256,10.829385042190552,2775.320000000298,34048,32768,1.483339548110962,10.828389406204224
1751934083.855118,batch_0_mns128_max-toks128_n256,10.953725337982178,2931.305999999866,34048,32768,1.4836318492889404,10.95300817489624
1751934117.8946934,batch_0_mns64_max-toks128_n256,13.059724807739258,3218.0470000002533,34048,32768,0.8145630359649658,13.059243440628052
1751934153.754064,batch_0_mns32_max-toks128_n256,18.139045000076294,3910.9350000005215,34048,32768,0.4578053951263428,18.138441801071167
1751934194.7346048,batch_0_mns16_max-toks128_n256,30.57062864303589,5474.095999998972,34048,32768,0.2787768840789795,30.570009231567383
1751934248.0671487,batch_0_mns8_max-toks128_n256,55.51203799247742,9061.101999999955,34048,32768,0.18598341941833496,55.511396646499634
1751934326.3469002,batch_0_mns1_max-toks128_n256,399.94201159477234,59170.61600000039,34048,32768,0.1188666820526123,399.94115686416626
