start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752828377.0953686,batch_0_mns256_max-toks512_n128,17.446406364440918,5051.915000021458,17280,65536,1.0794477462768555,17.43903875350952
1752828417.5498772,batch_0_mns128_max-toks512_n128,17.456834316253662,5058.7759999632835,17280,65536,1.0775048732757568,17.448891639709473
1752828457.9769974,batch_0_mns64_max-toks512_n128,22.507765293121338,6563.082000017166,17280,65536,0.6175305843353271,22.503578186035156
1752828503.1330733,batch_0_mns32_max-toks512_n128,33.85218000411987,9738.084000051022,17280,65536,0.348590612411499,33.84961009025574
1752828559.6942086,batch_0_mns16_max-toks512_n128,55.394044637680054,15403.477999985218,17280,65536,0.21604275703430176,55.39265322685242
1752828637.742309,batch_0_mns8_max-toks512_n128,99.42453956604004,26873.4469999671,17280,65536,0.1495962142944336,99.42350482940674
1752828759.2911146,batch_0_mns1_max-toks512_n128,746.1902267932892,193215.19999998808,17280,65536,0.0916738510131836,746.1897315979004
1752829527.6317856,batch_0_mns256_max-toks256_n128,7.959647178649902,2304.82800000906,17280,32768,1.086275339126587,7.954593658447266
1752829557.5164406,batch_0_mns128_max-toks256_n128,7.952943801879883,2287.378000020981,17280,32768,1.0853092670440674,7.948269844055176
1752829587.4242811,batch_0_mns64_max-toks256_n128,10.437508344650269,3029.9509999752045,17280,32768,0.6143028736114502,10.434938907623291
1752829619.7945693,batch_0_mns32_max-toks256_n128,16.11769390106201,4511.548999965191,17280,32768,0.35389018058776855,16.11619472503662
1752829658.174218,batch_0_mns16_max-toks256_n128,26.828370332717896,7273.974999964237,17280,32768,0.20980143547058105,26.82732653617859
1752829707.4254124,batch_0_mns8_max-toks256_n128,48.5580735206604,12777.452000021935,17280,32768,0.14422273635864258,48.5572714805603
1752829777.931073,batch_0_mns1_max-toks256_n128,373.43135237693787,95519.31700003147,17280,32768,0.0944976806640625,373.4308273792267
1752830173.4690828,batch_0_mns256_max-toks128_n128,4.2283172607421875,1209.8420000076294,17280,16384,1.085911512374878,4.224985361099243
1752830199.668869,batch_0_mns128_max-toks128_n128,4.210326194763184,1204.8240000009537,17280,16384,1.0819473266601562,4.206986665725708
1752830225.8379817,batch_0_mns64_max-toks128_n128,5.456644773483276,1561.9909999966621,17280,16384,0.6136655807495117,5.454775094985962
1752830253.232794,batch_0_mns32_max-toks128_n128,8.319099426269531,2286.5069999694824,17280,16384,0.35396313667297363,8.318145036697388
1752830283.491238,batch_0_mns16_max-toks128_n128,13.65020203590393,3638.804000020027,17280,16384,0.20944786071777344,13.649336099624634
1752830319.0914836,batch_0_mns8_max-toks128_n128,24.467434883117676,6329.5479999780655,17280,16384,0.1454312801361084,24.46671772003174
1752830365.5043015,batch_0_mns1_max-toks128_n128,187.28209567070007,47235.56899994612,17280,16384,0.09123897552490234,187.28161334991455
1752830574.8288653,batch_0_mns256_max-toks512_n256,37.13886833190918,10652.134000003338,34560,131072,1.146411418914795,37.13820719718933
1752830634.0149133,batch_0_mns128_max-toks512_n256,35.160688638687134,10221.663999974728,34560,131072,1.1503238677978516,35.15265488624573
1752830691.2756732,batch_0_mns64_max-toks512_n256,45.35399413108826,13256.096000015736,34560,131072,0.6964800357818604,45.349570751190186
1752830758.6918826,batch_0_mns32_max-toks512_n256,68.21292066574097,19855.59399998188,34560,131072,0.4199254512786865,68.21048998832703
1752830848.9254084,batch_0_mns16_max-toks512_n256,111.48941397666931,31930.81200003624,34560,131072,0.28520894050598145,111.4878945350647
1752830982.4407196,batch_0_mns8_max-toks512_n256,199.99228143692017,54679.6970000267,34560,131072,0.21541047096252441,199.99127960205078
1752831204.4717832,batch_0_mns1_max-toks512_n256,1484.4164335727692,387092.63800001144,34560,131072,0.16340208053588867,1484.4158918857574
1752832711.291559,batch_0_mns256_max-toks256_n256,14.3795166015625,4132.620999991894,34560,65536,1.1530776023864746,14.370299816131592
1752832747.7311409,batch_0_mns128_max-toks256_n256,15.929736375808716,4601.422000050545,34560,65536,1.1466882228851318,15.924771070480347
1752832785.7805493,batch_0_mns64_max-toks256_n256,20.959746599197388,6097.225000023842,34560,65536,0.6810433864593506,20.956810474395752
1752832828.7835453,batch_0_mns32_max-toks256_n256,32.41090440750122,9217.100000023842,34560,65536,0.4182608127593994,32.40937876701355
1752832883.6123302,batch_0_mns16_max-toks256_n256,53.937793254852295,14875.448000013828,34560,65536,0.27403950691223145,53.93682813644409
1752832959.569446,batch_0_mns8_max-toks256_n256,97.58463931083679,26238.733000040054,34560,65536,0.21191835403442383,97.58393454551697
1752833084.172617,batch_0_mns1_max-toks256_n256,714.5976390838623,190310.94599997997,34560,65536,0.15592575073242188,714.5972533226013
1752833820.9709978,batch_0_mns256_max-toks128_n256,7.66526198387146,2179.3960000276566,34560,32768,1.1697332859039307,7.658226728439331
1752833850.6361465,batch_0_mns128_max-toks128_n256,8.421769857406616,2407.9229999780655,34560,32768,1.1418869495391846,8.418506145477295
1752833881.116586,batch_0_mns64_max-toks128_n256,10.921400785446167,3153.5740000009537,34560,32768,0.6758549213409424,10.919473886489868
1752833914.0968947,batch_0_mns32_max-toks128_n256,16.68430256843567,4584.280999958515,34560,32768,0.41802263259887695,16.683295488357544
1752833952.797161,batch_0_mns16_max-toks128_n256,27.422396898269653,7355.361999988556,34560,32768,0.2725038528442383,27.421770095825195
1752834002.300418,batch_0_mns8_max-toks128_n256,49.08743357658386,12921.78299999237,34560,32768,0.20950031280517578,49.08697772026062
1752834073.4019976,batch_0_mns1_max-toks128_n256,358.55006217956543,95019.37399995327,34560,32768,0.15529966354370117,358.5496528148651
1753288732.1851308,batch_0_mns256_max-toks512_n128,17.713524341583252,5102.381999999285,17280,65536,1.1118254661560059,17.703102350234985
1753288773.0213127,batch_0_mns128_max-toks512_n128,17.777610778808594,5147.376000016928,17280,65536,1.109588384628296,17.766818284988403
1753288814.05657,batch_0_mns64_max-toks512_n128,22.723140239715576,6647.41400000453,17280,65536,0.6425285339355469,22.717315912246704
1753288859.5356314,batch_0_mns32_max-toks512_n128,34.003642320632935,10029.937999993563,17280,65536,0.3676605224609375,34.000131368637085
1753288916.2838683,batch_0_mns16_max-toks512_n128,55.27786183357239,16377.703999996185,17280,65536,0.22997069358825684,55.27579975128174
1753288994.5542018,batch_0_mns8_max-toks512_n128,98.71749353408813,29392.37799999118,17280,65536,0.1580817699432373,98.71599769592285
1753289116.0368612,batch_0_mns1_max-toks512_n128,715.8582239151001,213759.6209999919,17280,65536,0.09931778907775879,715.8572864532471
1753289854.883028,batch_0_mns256_max-toks256_n128,8.283653259277344,2390.5289999842644,17280,32768,1.1368720531463623,8.276814222335815
1753289885.9406056,batch_0_mns128_max-toks256_n128,8.231937646865845,2350.2249999940395,17280,32768,1.1255345344543457,8.224895477294922
1753289917.072019,batch_0_mns64_max-toks256_n128,10.637857913970947,3111.6590000092983,17280,32768,0.6386876106262207,10.633876323699951
1753289950.6126292,batch_0_mns32_max-toks256_n128,16.23881506919861,4752.128999978304,17280,32768,0.3686685562133789,16.236295700073242
1753289989.6598077,batch_0_mns16_max-toks256_n128,26.725209712982178,7903.456999987364,17280,32768,0.22298312187194824,26.723642826080322
1753290039.1291146,batch_0_mns8_max-toks256_n128,48.11793494224548,14202.293999999762,17280,32768,0.1585092544555664,48.11675977706909
1753290110.012316,batch_0_mns1_max-toks256_n128,356.06910490989685,106290.60899999738,17280,32768,0.09937238693237305,356.0683035850525
1753290489.0267103,batch_0_mns256_max-toks128_n128,4.4332969188690186,1269.6209999918938,17280,16384,1.137366771697998,4.428444147109985
1753290516.313166,batch_0_mns128_max-toks128_n128,4.388312339782715,1253.9919999837875,17280,16384,1.122453212738037,4.383215427398682
1753290543.453359,batch_0_mns64_max-toks128_n128,5.580794811248779,1604.78900000453,17280,16384,0.6370322704315186,5.577859878540039
1753290572.040537,batch_0_mns32_max-toks128_n128,8.393521308898926,2428.8109999895096,17280,16384,0.3666503429412842,8.391742706298828
1753290603.2972565,batch_0_mns16_max-toks128_n128,13.621313095092773,3975.3740000128746,17280,16384,0.22208714485168457,13.620136499404907
1753290639.8422565,batch_0_mns8_max-toks128_n128,24.217483043670654,7038.435000002384,17280,16384,0.15723681449890137,24.216439485549927
1753290686.8316462,batch_0_mns1_max-toks128_n128,178.50721406936646,53035.5909999907,17280,16384,0.09822583198547363,178.5064516067505
1753290888.1314328,batch_0_mns256_max-toks512_n256,38.74030685424805,11110.11100000143,34560,131072,1.2142956256866455,38.73933124542236
1753290949.684028,batch_0_mns128_max-toks512_n256,36.05836844444275,10493.969000011683,34560,131072,1.1960523128509521,36.04749798774719
1753291008.7433596,batch_0_mns64_max-toks512_n256,45.918246030807495,13491.210000008345,34560,131072,0.721405029296875,45.911797285079956
1753291077.4848037,batch_0_mns32_max-toks512_n256,68.65978646278381,20309.22200000286,34560,131072,0.4445321559906006,68.6560800075531
1753291169.1522079,batch_0_mns16_max-toks512_n256,111.54082489013672,33146.875999987125,34560,131072,0.30365610122680664,111.5384566783905
1753291303.5377889,batch_0_mns8_max-toks512_n256,198.79760932922363,59215.56100001931,34560,131072,0.22861981391906738,198.79609847068787
1753291525.1519217,batch_0_mns1_max-toks512_n256,1435.7971496582031,428935.1859999895,34560,131072,0.17836689949035645,1435.796298980713
1753292983.9741743,batch_0_mns256_max-toks256_n256,15.240002870559692,4348.357000023127,34560,65536,1.2118220329284668,15.227315664291382
1753293022.018896,batch_0_mns128_max-toks256_n256,16.54183602333069,4771.220999985933,34560,65536,1.2012395858764648,16.53479528427124
1753293061.3517163,batch_0_mns64_max-toks256_n256,21.358996629714966,6239.976999998093,34560,65536,0.7096500396728516,21.35512661933899
1753293105.5102296,batch_0_mns32_max-toks256_n256,32.69697594642639,9627.768000006676,34560,65536,0.43662047386169434,32.69470191001892
1753293161.0213592,batch_0_mns16_max-toks256_n256,53.85858631134033,15950.887999981642,34560,65536,0.2942171096801758,53.857080936431885
1753293237.758948,batch_0_mns8_max-toks256_n256,96.91042423248291,28791.19800001383,34560,65536,0.23097848892211914,96.90943908691406
1753293357.4665458,batch_0_mns1_max-toks256_n256,714.0034053325653,213215.5110000074,34560,65536,0.1719348430633545,714.0027196407318
1753294094.5484662,batch_0_mns256_max-toks128_n256,8.182764291763306,2334.375,34560,32768,1.209277868270874,8.173311471939087
1753294125.5384617,batch_0_mns128_max-toks128_n256,8.817409753799438,2528.5830000042915,34560,32768,1.1993613243103027,8.81226634979248
1753294157.1447904,batch_0_mns64_max-toks128_n256,11.236544132232666,3261.8650000095367,34560,32768,0.7209675312042236,11.233606576919556
1753294191.3828504,batch_0_mns32_max-toks128_n256,16.93513059616089,4925.587000012398,34560,32768,0.44370102882385254,16.93336319923401
1753294231.154105,batch_0_mns16_max-toks128_n256,27.449344396591187,8073.618000000715,34560,32768,0.30049586296081543,27.448204517364502
1753294281.4106972,batch_0_mns8_max-toks128_n256,48.787816524505615,14341.090000003576,34560,32768,0.2343132495880127,48.78697609901428
1753294353.1408334,batch_0_mns1_max-toks128_n256,358.21400594711304,106864.36500000954,34560,32768,0.17233848571777344,358.2134087085724
