start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752785638.352906,batch_0_mns256_max-toks512_n128,68.32919597625732,15177.12600004673,17024,65536,0.7232227325439453,68.3287603855133
1752785729.6705909,batch_0_mns128_max-toks512_n128,68.51104378700256,15265.828999996185,17024,65536,0.7181499004364014,68.51064705848694
1752785821.184065,batch_0_mns64_max-toks512_n128,68.36226987838745,14630.336000025272,17024,65536,0.7188184261322021,68.36190390586853
1752785912.3097432,batch_0_mns32_max-toks512_n128,118.59544396400452,23962.997000038624,17024,65536,0.7173078060150146,118.59506702423096
1752786053.8044572,batch_0_mns16_max-toks512_n128,216.35760807991028,45306.04199999571,17024,65536,0.718820333480835,216.35722398757935
1752786293.0352647,batch_0_mns8_max-toks512_n128,414.1175923347473,85823.8939999938,17024,65536,0.4469292163848877,414.11716198921204
1752786730.1695476,batch_0_mns1_max-toks512_n128,3145.743863582611,646627.2590000033,17024,65536,0.1458299160003662,3145.743490219116
1752789898.9050963,batch_0_mns256_max-toks256_n128,28.4760582447052,6356.675999999046,17024,32768,0.7151758670806885,28.475811004638672
1752789950.0598521,batch_0_mns128_max-toks256_n128,28.064920902252197,6360.208999991417,17024,32768,0.7142508029937744,28.064697742462158
1752790000.8501165,batch_0_mns64_max-toks256_n128,36.11963939666748,7895.649000048637,17024,32768,0.7150859832763672,36.11937189102173
1752790059.655091,batch_0_mns32_max-toks256_n128,61.14587593078613,12453.56299996376,17024,32768,0.7143821716308594,61.14561867713928
1752790143.4951985,batch_0_mns16_max-toks256_n128,109.43484902381897,22979.185000002384,17024,32768,0.7142288684844971,109.43458890914917
1752790275.6149821,batch_0_mns8_max-toks256_n128,208.7621293067932,43334.09599995613,17024,32768,0.4439849853515625,208.7618625164032
1752790507.0625203,batch_0_mns1_max-toks256_n128,1570.2089998722076,323684.4269999862,17024,32768,0.1445014476776123,1570.2086577415466
1752792100.2219033,batch_0_mns256_max-toks128_n128,14.564131736755371,3346.9639999866486,17024,16384,0.7151203155517578,14.56390380859375
1752792137.4664268,batch_0_mns128_max-toks128_n128,14.813074350357056,3348.2580000162125,17024,16384,0.7148752212524414,14.812827110290527
1752792175.0207145,batch_0_mns64_max-toks128_n128,20.628241539001465,4548.502999961376,17024,16384,0.7143235206604004,20.628004550933838
1752792218.3063781,batch_0_mns32_max-toks128_n128,32.8811297416687,6830.777999997139,17024,16384,0.7178399562835693,32.880882263183594
1752792273.8547225,batch_0_mns16_max-toks128_n128,56.93557953834534,12086.70100003481,17024,16384,0.7157964706420898,56.935314655303955
1752792353.4878376,batch_0_mns8_max-toks128_n128,106.96883368492126,22260.311999976635,17024,16384,0.44399046897888184,106.96855282783508
1752792483.1230114,batch_0_mns1_max-toks128_n128,787.9808025360107,163285.38499999046,17024,16384,0.1430351734161377,787.9805123806
1752793294.0254316,batch_0_mns256_max-toks512_n256,133.21462178230286,30760.294000029564,34048,131072,0.7580335140228271,133.21423530578613
1752793450.0224786,batch_0_mns128_max-toks512_n256,131.98887300491333,30214.62199997902,34048,131072,0.7592501640319824,131.98850226402283
1752793604.8437717,batch_0_mns64_max-toks512_n256,136.661381483078,29535.516000032425,34048,131072,0.7622885704040527,136.66104388237
1752793764.2933125,batch_0_mns32_max-toks512_n256,236.29400777816772,48023.5529999733,34048,131072,0.7622501850128174,236.29364562034607
1752794023.5060337,batch_0_mns16_max-toks512_n256,431.5306797027588,90874.7460000515,34048,131072,0.7581655979156494,431.5302906036377
1752794478.5831501,batch_0_mns8_max-toks512_n256,827.6220717430115,171404.46500003338,34048,131072,0.48870015144348145,827.6216270923615
1752795329.1447918,batch_0_mns1_max-toks512_n256,6273.7910923957825,1293611.3659999967,34048,131072,0.1861591339111328,6273.790542125702
1752801625.8214974,batch_0_mns256_max-toks256_n256,66.63498401641846,14964.813999950886,34048,65536,0.7645490169525146,66.63460111618042
1752801715.203061,batch_0_mns128_max-toks256_n256,56.70687937736511,12849.189999997616,34048,65536,0.7594525814056396,56.70659613609314
1752801795.271211,batch_0_mns64_max-toks256_n256,72.56978487968445,15681.59399998188,34048,65536,0.7565591335296631,72.56948065757751
1752801890.588412,batch_0_mns32_max-toks256_n256,121.70080399513245,24921.570999979973,34048,65536,0.7572000026702881,121.70047283172607
1752802035.0162194,batch_0_mns16_max-toks256_n256,219.29825019836426,46388.55199998617,34048,65536,0.7579293251037598,219.2978973388672
1752802277.2281842,batch_0_mns8_max-toks256_n256,417.55429768562317,86870.08899998665,34048,65536,0.4881858825683594,417.5539700984955
1752802717.9958549,batch_0_mns1_max-toks256_n256,3147.2310440540314,649762.9689999819,34048,65536,0.18713808059692383,3147.2306406497955
1752805888.2639296,batch_0_mns256_max-toks128_n256,38.08955478668213,8571.252999961376,34048,32768,0.8350563049316406,38.08921194076538
1752805949.1063085,batch_0_mns128_max-toks128_n256,29.692279815673828,6673.726999998093,34048,32768,0.7565610408782959,29.691752195358276
1752806001.5675733,batch_0_mns64_max-toks128_n256,41.39268732070923,9134.861999988556,34048,32768,0.7568509578704834,41.392383337020874
1752806065.7266734,batch_0_mns32_max-toks128_n256,66.59920144081116,13768.698000013828,34048,32768,0.7562294006347656,66.59891843795776
1752806155.4060335,batch_0_mns16_max-toks128_n256,113.89393877983093,24312.28499996662,34048,32768,0.7566230297088623,113.89362573623657
1752806292.1990876,batch_0_mns8_max-toks128_n256,215.42300033569336,44775.36699998379,34048,32768,0.49069809913635254,215.42268228530884
1753291890.0205114,batch_0_mns256_max-toks1_n128,5.240338325500488,1557.350999981165,17024,128,0.6628293991088867,5.239901065826416
