start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752512394.1070108,batch_0_mns512_max-toks128_n512,76.05814361572266,22349.63599997759,68096,65536,4.944087982177734,76.05759143829346
1752512493.414749,batch_0_mns256_max-toks128_n512,76.7447600364685,22569.852999985218,68096,65536,5.026362419128418,76.74418210983276
1752512593.397009,batch_0_mns128_max-toks128_n512,62.778276205062866,18421.774000048637,68096,65536,5.027738332748413,62.77774930000305
1752512679.268757,batch_0_mns64_max-toks128_n512,78.07773399353027,23033.31599998474,68096,65536,2.7174344062805176,78.07709336280823
1752512780.2707639,batch_0_mns32_max-toks128_n512,126.7552604675293,37474.55500000715,68096,65536,1.5246469974517822,126.75471258163452
1752512929.911013,batch_0_mns16_max-toks128_n512,223.23246669769287,66384.77100002766,68096,65536,1.209852695465088,223.2319312095642
1752513176.172651,batch_0_mns1_max-toks128_n512,3072.7003931999207,915842.8200000525,68096,65536,0.25771427154541016,3072.699714422226
1752516271.9454708,batch_0_mns512_max-toks256_n512,131.83038663864136,38908.0340000391,68096,131072,5.046018362045288,131.8299114704132
1752516426.6191819,batch_0_mns256_max-toks256_n512,131.79640817642212,38868.19299995899,68096,131072,5.070465564727783,131.7959132194519
1752516581.6589248,batch_0_mns128_max-toks256_n512,121.28227400779724,35765.08799999952,68096,131072,5.06665301322937,121.28160047531128
1752516725.8625772,batch_0_mns64_max-toks256_n512,135.6445231437683,40246.84200000763,68096,131072,2.7239067554473877,135.6439278125763
1752516884.8773077,batch_0_mns32_max-toks256_n512,233.74222469329834,69273.00200003386,68096,131072,1.494713544845581,233.74168705940247
1752517141.9846032,batch_0_mns16_max-toks256_n512,426.78711581230164,127150.72500002384,68096,131072,0.8533189296722412,426.7866458892822
1752517591.8056796,batch_0_mns1_max-toks256_n512,6121.973668813705,1824617.7140000463,68096,131072,0.2539098262786865,6121.9731476306915
1752523736.813208,batch_0_mns512_max-toks512_n512,304.3219780921936,90101.66100001335,68096,262144,5.050363540649414,304.3215250968933
1752524064.598967,batch_0_mns256_max-toks512_n512,304.14679169654846,90056.5490000248,68096,262144,5.039526700973511,304.1461009979248
1752524392.3090286,batch_0_mns128_max-toks512_n512,297.90929102897644,88191.12999999523,68096,262144,5.0381879806518555,297.9087996482849
1752524713.6275702,batch_0_mns64_max-toks512_n512,304.6007480621338,90406.92500001192,68096,262144,2.7117884159088135,304.6001479625702
1752525041.488329,batch_0_mns32_max-toks512_n512,452.23621129989624,133776.60800004005,68096,262144,1.4869019985198975,452.2356948852539
1752525516.9601836,batch_0_mns16_max-toks512_n512,839.0756855010986,250014.16500002146,68096,262144,0.8501005172729492,839.0752019882202
1752567734.317888,batch_0_mns1_max-toks512_n512,12570.35243678093,2513224.9970000386,68096,262144,0.281085729598999,12570.352038383484
