start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752526505.4664035,batch_0_mns512_max-toks128_n512,22.314088821411133,4227.5419999957085,69120,65536,1.839676856994629,22.313855409622192
1752526550.9973133,batch_0_mns256_max-toks128_n512,22.3496150970459,4161.958999991417,69120,65536,1.8502976894378662,22.348669290542603
1752526596.5011406,batch_0_mns128_max-toks128_n512,24.17269015312195,4330.685000002384,69120,65536,1.840132236480713,24.17200255393982
1752526643.524494,batch_0_mns64_max-toks128_n512,28.50912857055664,4682.590000033379,69120,65536,1.1128900051116943,28.50865411758423
1752526694.9870749,batch_0_mns32_max-toks128_n512,36.8003032207489,5549.220999956131,69120,65536,0.7062575817108154,36.79982304573059
1752526754.6113427,batch_0_mns16_max-toks128_n512,63.330034494400024,7843.416000008583,69120,65536,0.505781888961792,63.32948398590088
1752526840.7837248,batch_0_mns1_max-toks128_n512,863.7871115207672,81692.12199997902,69120,65536,0.3171358108520508,863.7864074707031
1752527727.5860317,batch_0_mns512_max-toks256_n512,47.38678002357483,8839.5909999609,69120,131072,1.8711965084075928,47.386404275894165
1752527797.8616242,batch_0_mns256_max-toks256_n512,40.399699211120605,7367.699000000954,69120,131072,1.8740241527557373,40.39855122566223
1752527861.1355522,batch_0_mns128_max-toks256_n512,44.558106899261475,7685.379000008106,69120,131072,2.2994701862335205,44.55744791030884
1752527928.5731006,batch_0_mns64_max-toks256_n512,52.65731906890869,8426.56400001049,69120,131072,1.1300010681152344,52.65672492980957
1752528004.317009,batch_0_mns32_max-toks256_n512,69.27146887779236,10129.959999978542,69120,131072,0.716881513595581,69.27083849906921
1752528096.5222309,batch_0_mns16_max-toks256_n512,120.33490681648254,14526.598999977112,69120,131072,0.5179972648620605,120.33434557914734
1752528239.9362104,batch_0_mns1_max-toks256_n512,1650.3707084655762,159208.90700000525,69120,131072,0.3083832263946533,1650.3702592849731
1752529913.5769398,batch_0_mns512_max-toks512_n512,99.85246920585632,18763.43400001526,69120,262144,1.8659467697143555,99.85205340385437
1752530036.2862682,batch_0_mns256_max-toks512_n512,93.68130040168762,17211.48600000143,69120,262144,1.8476314544677734,93.68093657493591
1752530153.1635928,batch_0_mns128_max-toks512_n512,91.80689883232117,16205.769999980927,69120,262144,1.8520548343658447,91.80628538131714
1752530268.3421366,batch_0_mns64_max-toks512_n512,109.05083870887756,17669.636999964714,69120,262144,1.1065316200256348,109.05034327507019
1752530400.2435322,batch_0_mns32_max-toks512_n512,140.34463763237,21010.277000010014,69120,262144,1.1885874271392822,140.34419107437134
1752530563.4229603,batch_0_mns16_max-toks512_n512,225.7368929386139,29078.19999998808,69120,262144,0.49810028076171875,225.73648071289062
1752530812.3599048,batch_0_mns1_max-toks512_n512,3508.051771402359,331974.6019999981,69120,262144,0.3015439510345459,3508.050645828247
