start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1753876746.9116776,batch_0_mns512_max-toks512_n512,88.02448391914368,25936.304999947548,68608,262144,None,None
1753876858.1521008,batch_0_mns256_max-toks512_n512,90.03364658355713,26597.81599998474,68608,262144,None,None
1753876971.6350696,batch_0_mns128_max-toks512_n512,90.35570025444031,26670.287000000477,68608,262144,None,None
1753877084.756261,batch_0_mns64_max-toks512_n512,89.9112536907196,26544.06099998951,68608,262144,None,None
1753877197.4667296,batch_0_mns32_max-toks512_n512,90.586416721344,26675.929000020027,68608,262144,None,None
1753877310.8545296,batch_0_mns16_max-toks512_n512,89.68716311454773,26490.509000003338,68608,262144,None,None
1753877423.301247,batch_0_mns8_max-toks512_n512,89.39990663528442,26358.99500000477,68608,262144,None,None
1753877535.4546244,batch_0_mns1_max-toks512_n512,89.3595826625824,26367.68599998951,68608,262144,None,None
1753877647.5490408,batch_0_mns512_max-toks300_n512,48.307493448257446,14230.886999964714,68608,153600,None,None
1753877718.7919025,batch_0_mns256_max-toks300_n512,48.275917530059814,14200.18599998951,68608,153600,None,None
1753877789.9954963,batch_0_mns128_max-toks300_n512,48.909841775894165,14289.287000000477,68608,153600,None,None
1753877861.6688194,batch_0_mns64_max-toks300_n512,48.354562520980835,14216.566999971867,68608,153600,None,None
1753877932.8112812,batch_0_mns32_max-toks300_n512,48.31460380554199,14246.95499998331,68608,153600,None,None
1753878003.9091344,batch_0_mns16_max-toks300_n512,48.336620569229126,14216.238000035286,68608,153600,None,None
1753878075.0223699,batch_0_mns8_max-toks300_n512,48.21095108985901,14197.636999964714,68608,153600,None,None
1753878145.9526057,batch_0_mns1_max-toks300_n512,48.30734157562256,14204.555999994278,68608,153600,None,None
1753878217.1647575,batch_0_mns512_max-toks256_n512,41.22855615615845,12085.667000055313,68608,131072,None,None
1753878281.3126366,batch_0_mns256_max-toks256_n512,40.787569999694824,12025.194999992847,68608,131072,None,None
1753878344.8435638,batch_0_mns128_max-toks256_n512,40.65823745727539,11960.033000051975,68608,131072,None,None
1753878408.2521098,batch_0_mns64_max-toks256_n512,40.62566518783569,11958.405000030994,68608,131072,None,None
1753878471.61882,batch_0_mns32_max-toks256_n512,40.83290982246399,12014.528999984264,68608,131072,None,None
1753878535.1905255,batch_0_mns16_max-toks256_n512,40.91683220863342,12052.22000002861,68608,131072,None,None
1753878598.9948113,batch_0_mns8_max-toks256_n512,40.874781370162964,12042.074999988079,68608,131072,None,None
1753878662.6943743,batch_0_mns1_max-toks256_n512,41.148566007614136,12045.402000010014,68608,131072,None,None
1753878726.7346914,batch_0_mns512_max-toks128_n512,20.147261381149292,5929.3610000014305,68608,65536,None,None
1753878769.695371,batch_0_mns256_max-toks128_n512,20.10177254676819,5917.1669999957085,68608,65536,None,None
1753878812.9168353,batch_0_mns128_max-toks128_n512,20.064250707626343,5902.85799998045,68608,65536,None,None
1753878855.8105948,batch_0_mns64_max-toks128_n512,20.082690715789795,5912.069999992847,68608,65536,None,None
1753878899.0123496,batch_0_mns32_max-toks128_n512,20.057974815368652,5895.14200001955,68608,65536,None,None
1753878941.8376455,batch_0_mns16_max-toks128_n512,20.017272472381592,5878.719000041485,68608,65536,None,None
1753878984.9472637,batch_0_mns8_max-toks128_n512,20.043444871902466,5878.29699999094,68608,65536,None,None
1753879027.8963666,batch_0_mns1_max-toks128_n512,20.025463342666626,5869.503000020981,68608,65536,None,None
