start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752817584.2634604,batch_0_mns256_max-toks512_n128,98.20016407966614,19993.368000030518,17280,65536,5.303664922714233,98.19973731040955
1752817705.431815,batch_0_mns128_max-toks512_n128,97.75427532196045,20035.7349999547,17280,65536,5.279322147369385,97.75387406349182
1752817826.1766865,batch_0_mns64_max-toks512_n128,101.8625078201294,20283.243000030518,17280,65536,2.8464269638061523,101.86208963394165
1752817950.6971788,batch_0_mns32_max-toks512_n128,124.56610536575317,23392.813000023365,17280,65536,1.4790270328521729,124.56565570831299
1752818097.9463537,batch_0_mns16_max-toks512_n128,219.16830611228943,43352.15799999237,17280,65536,0.8067939281463623,219.16788983345032
1752818340.195871,batch_0_mns8_max-toks512_n128,418.0552587509155,82393.74000000954,17280,65536,0.84098219871521,418.0548312664032
1752818781.1151006,batch_0_mns1_max-toks512_n128,3183.626746892929,616787.0600000024,17280,65536,0.1693127155303955,3183.626323699951
1752821987.8759155,batch_0_mns256_max-toks256_n128,41.133952140808105,8482.551999986172,17280,32768,5.283562898635864,41.13350868225098
1752822051.7761161,batch_0_mns128_max-toks256_n128,41.07992124557495,8445.620999991894,17280,32768,5.317900896072388,41.07958197593689
1752822115.5523896,batch_0_mns64_max-toks256_n128,39.535438776016235,7758.500999987125,17280,32768,2.850358486175537,39.535001277923584
1752822177.8003488,batch_0_mns32_max-toks256_n128,64.54734086990356,12177.813999950886,17280,32768,1.4825544357299805,64.54697704315186
1752822265.1297772,batch_0_mns16_max-toks256_n128,111.50290608406067,22044.398000001907,17280,32768,0.8313965797424316,111.50252652168274
1752822399.3999853,batch_0_mns8_max-toks256_n128,211.41213178634644,41366.610000014305,17280,32768,0.46774935722351074,211.41176629066467
1752822633.4739096,batch_0_mns1_max-toks256_n128,1595.6750705242157,308950.4970000386,17280,32768,0.1666271686553955,1595.6747941970825
1752824252.1056378,batch_0_mns256_max-toks128_n128,19.992053031921387,4266.790999948978,17280,16384,5.276232719421387,19.9917893409729
1752824294.727385,batch_0_mns128_max-toks128_n128,20.30665373802185,4254.853999972343,17280,16384,5.281544208526611,20.30639100074768
1752824337.6593463,batch_0_mns64_max-toks128_n128,22.251853227615356,4465.948000013828,17280,16384,2.844013214111328,22.25149917602539
1752824382.6077209,batch_0_mns32_max-toks128_n128,34.76270508766174,6663.457999944687,17280,16384,1.4801084995269775,34.762423515319824
1752824440.0211701,batch_0_mns16_max-toks128_n128,57.97797703742981,11535.634999990463,17280,16384,0.8078479766845703,57.97768187522888
1752824520.70306,batch_0_mns8_max-toks128_n128,108.17408895492554,21329.55000001192,17280,16384,0.45701026916503906,108.17382431030273
1752824651.5065615,batch_0_mns1_max-toks128_n128,802.6060483455658,155697.8900000453,17280,16384,0.16751408576965332,802.6057200431824
1752825476.9870803,batch_0_mns256_max-toks512_n256,195.7265694141388,42717.00800001621,34560,131072,5.343813896179199,195.72621989250183
