start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1752814830.619565,batch_0_mns256_max-toks512_n128,34.25030303001404,9767.990999996662,17152,65536,4.8285441398620605,34.24946331977844
1752814887.937749,batch_0_mns128_max-toks512_n128,35.3033127784729,9984.57800000906,17152,65536,4.908895492553711,35.30254554748535
1752814946.3173504,batch_0_mns64_max-toks512_n128,46.21643686294556,12328.759999990463,17152,65536,2.568695068359375,46.215760707855225
1752815015.3235726,batch_0_mns32_max-toks512_n128,58.83768677711487,16186.326999992132,17152,65536,1.3196680545806885,58.83710289001465
1752815096.9344234,batch_0_mns16_max-toks512_n128,109.5030689239502,28039.48600000143,17152,65536,1.1769258975982666,109.50249767303467
1752815229.203646,batch_0_mns8_max-toks512_n128,214.65635991096497,51358.903999984264,17152,65536,0.37212419509887695,214.65583777427673
1752815466.607368,batch_0_mns1_max-toks512_n128,1597.1461510658264,363761.3019999862,17152,65536,0.09776592254638672,1597.1455113887787
1752817086.6644547,batch_0_mns256_max-toks256_n128,21.187305688858032,5839.96099999547,17152,32768,5.0336854457855225,21.18646264076233
1752817130.6894398,batch_0_mns128_max-toks256_n128,19.482993602752686,5608.071000009775,17152,32768,5.060055732727051,19.48223066329956
1752817173.1808355,batch_0_mns64_max-toks256_n128,22.598921060562134,6427.498000025749,17152,32768,2.5942745208740234,22.598458528518677
1752817218.49568,batch_0_mns32_max-toks256_n128,34.482661962509155,8938.01399999857,17152,32768,1.3211939334869385,34.48209261894226
1752817275.7559943,batch_0_mns16_max-toks256_n128,61.940632581710815,14486.550999999046,17152,32768,0.6864116191864014,61.94010639190674
1752817360.4616592,batch_0_mns8_max-toks256_n128,111.72154664993286,24785.285000026226,17152,32768,0.3668668270111084,111.72101259231567
1752817494.928706,batch_0_mns1_max-toks256_n128,798.0193543434143,181560.73600000143,17152,32768,0.10028958320617676,798.0186567306519
1752818315.8691185,batch_0_mns256_max-toks128_n128,12.613515138626099,3593.1500000059605,17152,16384,5.044152498245239,12.612883806228638
1752818351.208031,batch_0_mns128_max-toks128_n128,12.115671634674072,3505.3460000157356,17152,16384,5.022644758224487,12.114935159683228
1752818386.0625923,batch_0_mns64_max-toks128_n128,13.419937372207642,3885.7150000035763,17152,16384,2.601910352706909,13.419342517852783
1752818422.2272565,batch_0_mns32_max-toks128_n128,17.455172061920166,4926.156999975443,17152,16384,1.3187291622161865,17.454017162322998
1752818462.492711,batch_0_mns16_max-toks128_n128,31.795615911483765,7630.092000007629,17152,16384,0.683448076248169,31.795047760009766
1752818517.1758778,batch_0_mns8_max-toks128_n128,55.61460542678833,12908.893000006676,17152,16384,0.4201977252960205,55.61405873298645
1752818595.6329274,batch_0_mns1_max-toks128_n128,412.90235471725464,94083.91600000858,17152,16384,0.15247702598571777,412.90165972709656
