1752805324.8262196,68.468,52
1752805324.9263165,71.054,52
1752805325.0264328,68.645,52
1752805325.1265495,68.917,52
1752805325.226669,68.82,52
1752805325.326785,69.024,52
1752805325.426911,68.415,52
1752805325.5270088,68.936,52
1752805325.627101,68.839,52
1752805325.7271943,68.54,52
1752805325.8272862,68.787,52
1752805325.9273758,68.742,52
1752805326.0275218,68.75,52
1752805326.127629,68.742,52
1752805326.2277458,68.917,52
1752805326.327865,68.744,52
1752805326.4279814,68.891,52
1752805326.5281053,68.742,52
1752805326.6282136,68.645,52
1752805326.7283275,68.547,52
1752805326.8284106,68.886,52
1752805326.928495,68.461,52
1752805327.0285804,68.689,52
1752805327.128698,68.567,52
1752805327.2288039,68.566,52
1752805327.3289223,68.469,52
1752805327.42903,68.547,52
1752805327.5291479,68.644,52
1752805327.629261,68.719,52
1752805327.729376,68.453,51
1752805327.8294694,68.547,51
1752805327.929557,68.36,51
1752805328.029646,68.567,51
1752805328.1297457,68.372,51
1752805328.2298646,68.429,51
1752805328.3299792,68.607,51
1752805328.430071,68.458,51
1752805328.5301867,68.45,51
1752805328.630302,68.45,51
1752805328.730391,68.34,51
1752805328.8304818,68.485,51
1752805328.9305792,68.707,51
1752805329.0306635,68.469,51
1752805329.130751,68.415,51
1752805329.2309136,68.47,51
1752805329.3310316,68.309,51
1752805329.4311185,68.391,51
1752805329.5312023,68.437,51
1752805329.6312904,67.904,51
1752805329.7313771,68.346,51
1752805329.8314948,68.34,51
1752805329.9316134,68.34,51
1752805330.0316985,68.34,51
1752805330.131779,68.839,51
1752805330.2318535,68.957,55
1752805330.3319268,253.2,56
1752805330.4320009,304.417,56
1752805330.532076,303.226,56
1752805330.6321564,302.772,57
1752805330.7322319,303.515,57
1752805330.8323054,303.155,55
1752805330.9323814,251.797,55
1752805331.0324605,282.731,55
1752805331.1325338,285.637,56
1752805331.232617,269.125,55
1752805331.3326957,275.724,56
1752805331.4327726,274.326,56
1752805331.5328538,277.61,55
1752805331.6329303,269.853,56
1752805331.733011,270.887,56
1752805331.8330917,260.43,56
1752805331.933169,226.632,56
1752805332.033245,250.451,56
1752805332.1333175,283.2,56
1752805332.2333903,315.186,56
1752805332.3334365,291.097,56
1752805332.4335144,268.378,56
1752805332.5335898,262.66,56
1752805332.633665,241.676,56
1752805332.733748,318.333,56
1752805332.8338256,277.231,56
1752805332.9339008,246.745,56
1752805333.0339782,297.923,56
1752805333.1340535,286.71,56
1752805333.234131,253.555,56
1752805333.3342083,301.934,57
1752805333.4342864,284.555,57
1752805333.5343623,275.95,56
1752805333.6344392,280.865,56
1752805333.7345135,298.953,56
1752805333.8345888,254.111,56
1752805333.934672,323.727,56
1752805334.0347476,235.765,56
1752805334.1348238,303.569,57
1752805334.2349012,253.841,56
1752805334.334982,264.435,57
1752805334.4350605,323.724,57
1752805334.5351384,223.572,57
1752805334.6352136,287.984,57
1752805334.7352912,330.742,57
1752805334.8353744,228.185,56
1752805334.9354527,281.127,57
1752805335.035527,320.625,57
1752805335.1356025,259.094,57
1752805335.2356796,249.129,57
1752805335.335755,288.572,57
1752805335.4358463,320.727,57
1752805335.5359263,278.545,57
1752805335.6360002,238.197,57
1752805335.7360792,277.181,57
1752805335.8361566,310.124,57
1752805335.9362404,323.48,57
1752805336.036324,327.417,57
1752805336.1364017,272.304,57
1752805336.2364836,227.878,57
1752805336.3365614,243.927,57
1752805336.4366412,264.847,57
1752805336.536719,256.244,58
1752805336.6367948,263.864,57
1752805336.7368712,259.689,57
1752805336.8369465,234.03,58
1752805336.9370208,241.379,58
1752805337.037097,237.564,58
1752805337.137173,222.867,57
1752805337.2372487,245.986,58
1752805337.3373268,284.896,58
1752805337.437421,314.73,58
1752805337.5374985,322.767,58
1752805337.6375751,325.397,58
1752805337.737649,327.305,58
1752805337.837722,306.792,58
1752805337.937795,286.403,58
1752805338.037874,271.393,58
1752805338.1379519,235.878,58
1752805338.2380288,251.472,58
1752805338.3381045,311.521,58
1752805338.4381752,328.371,58
1752805338.5382543,321.293,58
1752805338.6383364,288.743,58
