1753736785.3013568,78.068,57
1753736785.4014971,78.068,57
1753736785.5016327,78.529,57
1753736785.6017647,78.128,57
1753736785.7018957,78.08,57
1753736785.8020267,78.25,57
1753736785.9021537,77.579,57
1753736786.002282,78.171,57
1753736786.1024082,78.027,57
1753736786.2024775,77.557,57
1753736786.3026237,78.03,57
1753736786.4027545,77.856,57
1753736786.5028868,77.911,57
1753736786.6030185,77.753,57
1753736786.703147,77.703,57
1753736786.8032742,77.676,57
1753736786.9034016,77.293,57
1753736787.0035303,78.094,57
1753736787.1036,77.738,57
1753736787.2037313,77.975,57
1753736787.3038628,77.593,57
1753736787.4039931,77.685,57
1753736787.5041456,77.559,57
1753736787.604277,77.407,57
1753736787.704353,77.614,57
1753736787.8044271,77.874,57
1753736787.9045,77.947,57
1753736788.0046315,77.721,57
1753736788.1047637,77.827,57
1753736788.2048924,77.633,56
1753736788.305023,77.47,56
1753736788.4051528,77.557,56
1753736788.5052292,77.876,56
1753736788.605304,77.58,56
1753736788.705375,77.557,56
1753736788.8054447,77.18,56
1753736788.9055781,77.561,56
1753736789.0057108,77.932,56
1753736789.1058455,77.31,56
1753736789.20598,77.02,56
1753736789.306108,77.436,56
1753736789.406253,77.303,56
1753736789.5063896,77.276,56
1753736789.606524,77.344,56
1753736789.7066526,77.221,56
1753736789.8067877,77.242,56
1753736789.9069178,77.184,56
1753736790.0070457,77.242,56
1753736790.1071754,77.116,56
1753736790.2072484,77.316,56
1753736790.307317,77.108,56
1753736790.4074502,77.155,56
1753736790.5075812,77.052,56
1753736790.6077127,77.162,56
1753736790.7078416,77.316,56
1753736790.8079696,77.15,56
1753736790.908101,76.761,56
1753736791.0081747,77.443,56
1753736791.1082463,76.974,56
1753736791.208316,77.035,56
1753736791.30839,76.767,56
1753736791.4085162,76.949,56
1753736791.50859,77.044,56
1753736791.608664,76.796,56
1753736791.708734,76.54,56
1753736791.8088043,76.99,56
1753736791.9088805,76.666,56
1753736792.0090117,76.69,55
1753736792.1091404,76.817,55
1753736792.2092004,76.681,55
1753736792.3092623,76.385,55
1753736792.4093237,76.722,55
1753736792.5093856,76.49,57
1753736792.6094477,279.536,58
1753736792.7095096,271.443,58
1753736792.8095715,279.212,58
1753736792.9096334,282.057,58
1753736793.0096955,283.735,58
1753736793.1097572,284.741,59
1753736793.2098181,285.712,59
1753736793.30988,285.305,59
1753736793.4099414,273.826,59
1753736793.5100036,277.874,59
1753736793.6100657,281.788,59
1753736793.7101276,279.269,59
1753736793.8101888,282.771,59
1753736793.9102507,282.504,59
1753736794.0103133,271.266,59
1753736794.1103754,279.983,59
1753736794.2104373,281.02,59
1753736794.3105001,270.161,59
1753736794.410562,276.631,59
1753736794.5106244,276.631,59
1753736794.6106865,281.115,59
1753736794.7107487,282.869,59
1753736794.8108106,282.04,59
1753736794.910873,284.727,59
1753736795.0109384,284.727,59
1753736795.1110044,284.706,59
1753736795.2110684,274.67,60
1753736795.3111305,278.553,60
1753736795.4111917,284.891,60
1753736795.5112534,275.957,60
1753736795.6113148,272.34,60
1753736795.7113774,282.469,60
1753736795.8114393,284.058,60
1753736795.9115012,284.706,60
1753736796.0115633,286.255,60
1753736796.1116254,277.352,60
1753736796.2116876,284.636,60
1753736796.31175,282.705,60
1753736796.4118137,287.448,60
1753736796.511877,282.974,60
1753736796.6119397,286.068,60
1753736796.7120013,283.097,60
1753736796.8120503,269.505,60
1753736796.9121094,359.286,60
1753736797.0121706,268.089,60
1753736797.1122317,284.537,60
1753736797.212293,286.264,60
1753736797.312355,282.676,60
1753736797.4124165,283.231,60
1753736797.5124784,282.964,60
1753736797.6125405,283.62,60
1753736797.7126055,275.448,60
1753736797.8126698,279.75,60
1753736797.9127328,280.757,60
1753736798.0127964,283.209,60
1753736798.1128583,285.105,60
1753736798.2129197,285.604,61
1753736798.3129816,288.116,60
1753736798.413044,269.995,60
1753736798.5131056,282.27,60
1753736798.6131663,272.908,60
1753736798.713228,282.975,60
1753736798.8132904,284.756,61
1753736798.9133525,285.998,61
1753736799.0134144,287.14,61
1753736799.1134763,289.097,61
1753736799.2135384,288.208,61
1753736799.3136003,273.985,61
1753736799.413662,280.889,61
1753736799.5137236,283.455,61
1753736799.6137855,286.283,61
1753736799.713847,287.832,61
1753736799.8139088,264.749,61
1753736799.9139707,280.152,61
1753736800.0140326,285.205,61
1753736800.1140945,287.126,61
1753736800.2141564,277.981,61
1753736800.314218,283.354,61
1753736800.414279,286.373,61
1753736800.514341,287.273,61
1753736800.614403,287.926,61
1753736800.7144654,283.544,61
1753736800.8145278,285.683,61
1753736800.9145896,272.513,61
1753736801.0146515,279.37,61
1753736801.114714,285.966,61
1753736801.2147758,284.523,61
1753736801.314838,281.06,61
1753736801.4149003,283.19,61
1753736801.5149624,285.506,61
1753736801.6150243,286.362,61
1753736801.7150867,285.883,61
1753736801.815149,276.531,61
1753736801.9152112,284.022,61
1753736802.0152736,271.572,61
1753736802.1153376,274.135,61
1753736802.2154,278.933,61
1753736802.3154628,269.438,61
