1752807618.5248406,58.124,34
1752807618.624915,61.065,34
1752807618.7249858,58.415,34
1752807618.825055,58.108,34
1752807618.9251335,58.205,34
1752807619.02521,57.93,34
1752807619.125296,58.399,34
1752807619.2253723,58.399,34
1752807619.3254986,58.702,34
1752807619.4256291,58.183,34
1752807619.5257568,58.183,34
1752807619.6258852,58.124,34
1752807619.7259548,58.021,34
1752807619.826086,57.734,34
1752807619.9262202,57.752,34
1752807620.0263522,57.621,34
1752807620.126468,58.48,34
1752807620.2266092,57.827,34
1752807620.3267376,58.302,34
1752807620.4268665,57.621,34
1752807620.5269957,58.312,34
1752807620.627066,58.571,34
1752807620.7271993,57.53,34
1752807620.8273344,57.821,34
1752807620.9274657,58.48,34
1752807621.027598,57.627,34
1752807621.1276693,57.946,34
1752807621.227797,57.833,34
1752807621.327924,58.286,34
1752807621.4280562,58.76,34
1752807621.5281258,57.136,34
1752807621.6282017,57.33,34
1752807621.7282777,58.318,34
1752807621.8283544,58.97,34
1752807621.9284303,58.102,34
1752807622.028504,58.28,34
1752807622.1285753,57.815,34
1752807622.228651,58.183,34
1752807622.3287208,57.336,34
1752807622.428791,58.296,34
1752807622.5288672,57.524,34
1752807622.628943,58.431,34
1752807622.7290206,58.776,34
1752807622.8290994,58.605,34
1752807622.9291763,58.296,34
1752807623.029254,57.702,34
1752807623.1293254,58.205,34
1752807623.2294555,58.027,34
1752807623.3295279,57.821,34
1752807623.4295952,58.458,34
1752807623.529721,58.458,34
1752807623.6298492,58.221,34
1752807623.7299788,59.006,33
1752807623.8301075,59.273,33
1752807623.930236,58.221,33
1752807624.0303683,58.237,33
1752807624.1304975,58.599,33
1752807624.2306263,58.524,33
1752807624.3306975,58.221,33
1752807624.4307666,58.983,33
1752807624.5308957,58.777,33
1752807624.631019,58.027,33
1752807624.7311497,59.08,33
1752807624.8312855,58.668,33
1752807624.93142,58.696,33
1752807625.031549,58.296,33
1752807625.1316717,58.571,33
1752807625.2318,58.199,33
1752807625.3318598,58.318,33
1752807625.4319258,58.102,33
1752807625.5319886,59.548,34
1752807625.6320527,213.716,35
1752807625.7321138,131.602,35
1752807625.8321753,131.365,35
1752807625.9322371,132.146,35
1752807626.0322983,129.209,35
1752807626.1323595,132.793,35
1752807626.2324207,132.544,35
1752807626.3324826,132.545,35
1752807626.4325442,133.313,35
1752807626.532606,133.724,35
1752807626.6326673,135.04,35
1752807626.7327292,132.508,35
1752807626.832791,133.27,35
1752807626.9328532,130.016,35
1752807627.0329149,133.047,36
1752807627.1329765,175.614,35
1752807627.2330377,131.658,35
1752807627.3330994,131.895,35
1752807627.4331613,129.832,35
1752807627.5332227,131.21,35
1752807627.633284,129.979,35
1752807627.733346,130.947,35
1752807627.8334076,131.668,35
1752807627.9334693,132.292,35
1752807628.0335333,132.793,35
1752807628.1335962,132.953,35
1752807628.2336588,130.263,35
1752807628.3337212,130.601,35
1752807628.4337828,131.346,35
1752807628.5338452,133.176,35
1752807628.6339068,132.828,35
1752807628.7339692,131.116,35
1752807628.8340306,131.226,35
1752807628.9340901,131.375,35
1752807629.0341523,130.953,35
1752807629.1342146,130.133,35
1752807629.2342765,128.451,35
1752807629.334339,131.736,35
1752807629.4344013,130.879,35
1752807629.534466,132.939,35
1752807629.6345298,129.852,35
1752807629.7345924,132.463,35
1752807629.8346548,130.29,35
1752807629.9347177,132.354,35
1752807630.0347793,131.79,35
1752807630.1348417,133.618,36
1752807630.2349043,132.842,35
1752807630.3349664,134.1,35
1752807630.4350283,131.419,35
1752807630.53509,132.34,35
1752807630.6351519,132.492,35
1752807630.7352123,131.768,35
1752807630.8352764,131.502,35
1752807630.93534,130.785,35
1752807631.0354025,130.841,35
1752807631.135466,129.999,35
1752807631.235529,131.552,35
1752807631.3355913,132.463,35
1752807631.4356532,132.193,35
1752807631.5357158,134.196,35
1752807631.6357787,132.339,36
1752807631.735841,136.409,35
1752807631.835904,132.779,35
1752807631.9359663,132.298,35
1752807632.0360286,135.053,35
1752807632.1360521,131.857,35
1752807632.23612,133.025,35
1752807632.33618,133.796,35
1752807632.4362411,130.235,35
1752807632.5363,133.219,35
1752807632.6363606,134.396,35
1752807632.7364223,132.946,35
1752807632.8364847,133.537,35
1752807632.9365463,131.541,35
1752807633.0366085,131.98,35
1752807633.13667,133.425,36
1752807633.236734,137.195,36
1752807633.3367977,128.245,36
1752807633.4368606,131.501,35
1752807633.5369225,133.076,35
1752807633.6369853,131.625,35
1752807633.737047,131.931,35
1752807633.8371084,133.136,35
1752807633.9371705,133.675,35
1752807634.037232,135.27,35
1752807634.1372938,132.888,35
1752807634.237355,132.628,36
1752807634.337403,134.898,35
1752807634.4374645,132.354,35
1752807634.5375266,133.936,35
1752807634.6375883,133.551,36
1752807634.7376535,143.227,36
1752807634.8377182,130.48,36
1752807634.9377806,132.696,36
1752807635.0378425,131.997,35
1752807635.1379044,133.261,36
1752807635.2379663,131.379,36
1752807635.3380284,132.999,36
1752807635.4380903,132.072,36
1752807635.538152,132.918,36
1752807635.6382139,134.609,36
1752807635.738276,131.842,36
1752807635.838338,130.154,36
1752807635.9384024,133.202,36
1752807636.0384655,130.384,36
1752807636.138503,131.075,37
1752807636.2385657,172.398,36
1752807636.3386288,133.169,36
1752807636.4386911,129.126,36
1752807636.538753,132.709,36
1752807636.6388152,130.432,36
1752807636.7388775,131.308,36
1752807636.83894,133.192,36
1752807636.939002,133.922,36
1752807637.0390644,131.074,36
1752807637.1391263,133.37,36
1752807637.2391887,134.694,36
1752807637.3392508,131.626,36
1752807637.4393132,132.573,36
1752807637.5393753,130.041,36
1752807637.6394372,134.992,36
1752807637.7394996,240.059,36
1752807637.8395605,129.377,36
1752807637.9396305,130.675,36
1752807638.0396936,132.573,36
1752807638.1397562,133.427,36
1752807638.2398186,133.561,36
1752807638.3398812,133.07,36
1752807638.4399438,131.913,36
1752807638.5400069,132.698,36
1752807638.6400526,132.256,36
1752807638.7401123,130.91,36
1752807638.8401723,134.148,36
1752807638.9402328,132.196,36
1752807639.040294,131.515,36
1752807639.1403556,128.698,36
1752807639.2404175,253.153,36
1752807639.340479,128.922,36
1752807639.440541,130.714,36
1752807639.540603,130.267,36
1752807639.6406639,132.354,36
1752807639.7407253,134.553,36
1752807639.8407872,131.385,36
1752807639.9408484,133.427,36
1752807640.0409098,132.81,36
1752807640.1409714,133.382,36
1752807640.241033,134.662,36
1752807640.3410957,133.329,36
1752807640.4411576,132.685,36
1752807640.541219,134.45,36
1752807640.6412804,130.232,36
1752807640.741343,232.119,36
1752807640.841405,134.197,36
1752807640.941467,131.651,36
1752807641.0415292,131.845,36
1752807641.1415913,132.451,36
1752807641.2416534,133.674,36
1752807641.3417165,131.571,36
1752807641.441777,134.348,36
1752807641.5418394,133.38,36
1752807641.6419017,135.351,36
1752807641.7419636,134.389,36
1752807641.8420255,133.868,36
1752807641.9420872,135.598,36
1752807642.0421486,136.116,36
1752807642.1422114,132.476,36
1752807642.2422736,231.716,36
1752807642.3423352,131.721,36
1752807642.4423978,131.32,36
1752807642.5424604,130.771,36
1752807642.642523,133.769,36
1752807642.742585,131.732,36
1752807642.842647,136.245,36
1752807642.9427097,134.374,36
1752807643.0427718,133.362,36
1752807643.1428335,135.999,36
1752807643.242895,134.407,36
1752807643.3429573,134.4,36
1752807643.4430206,134.202,36
1752807643.543082,130.984,36
1752807643.643144,130.902,36
1752807643.7432063,212.552,36
1752807643.8432684,134.496,36
