1751030754.196559,66.22
1751030754.2966506,66.22
1751030754.3967435,66.377
1751030754.496831,66.22
1751030754.596977,66.468
1751030754.6970685,66.317
1751030754.7971632,66.043
1751030754.897247,66.377
1751030754.9973335,66.177
1751030755.0983446,66.334
1751030755.1984904,66.227
1751030755.2986305,66.34
1751030755.3987696,66.518
1751030755.498939,65.623
1751030755.599102,66.28
1751030755.699244,65.779
1751030755.799391,66.324
1751030755.899475,66.643
1751030755.9996228,66.039
1751030756.099714,66.183
1751030756.1998472,66.28
1751030756.299986,66.414
1751030756.4001462,66.052
1751030756.5002396,66.13
1751030756.6003304,65.989
1751030756.7004154,66.263
1751030756.8005025,65.989
1751030756.9005878,65.977
1751030757.000684,65.766
1751030757.1007667,66.397
1751030757.2009158,65.88
1751030757.3010042,66.226
1751030757.401087,66.324
1751030757.5011818,66.22
1751030757.6012692,66.529
1751030757.7013524,66.457
1751030757.801438,66.28
1751030757.9015784,66.264
1751030758.0017304,66.28
1751030758.101877,65.826
1751030758.2020206,66.22
1751030758.3021634,66.049
1751030758.402321,66.246
1751030758.502408,66.049
1751030758.6024938,66.437
1751030758.7025716,66.166
1751030758.8027186,66.052
1751030758.9028685,66.243
1751030759.0030177,65.952
1751030759.103189,66.243
1751030759.20333,65.94
1751030759.3034685,66.263
1751030759.4036107,66.186
1751030759.5036952,66.146
1751030759.603839,66.129
1751030759.7039847,65.275
1751030759.8041303,66.037
1751030759.9042792,66.417
1751030760.0043707,66.069
1751030760.1044607,66.226
1751030760.204554,66.149
1751030760.3046458,65.682
1751030760.4047296,65.777
1751030760.5048802,66.337
1751030760.6050255,65.644
1751030760.7051756,66.354
1751030760.8052628,66.006
1751030760.9053566,65.91
1751030761.005446,66.22
1751030761.105588,65.82
1751030761.2056746,66.08
1751030761.3057597,65.909
1751030761.4059112,65.485
1751030761.5060651,67.014
1751030761.606205,65.909
1751030761.7063434,65.93
1751030761.8064952,65.85
1751030761.906635,66.123
1751030762.0067725,66.237
1751030762.1068573,65.763
1751030762.2070038,66.237
1751030762.3071463,65.91
1751030762.407291,65.892
1751030762.5074313,66.141
1751030762.607574,65.874
1751030762.7077146,66.314
1751030762.80786,66.2
1751030762.9080114,65.833
1751030763.008137,66.46
1751030763.1082292,66.371
1751030763.2107136,65.776
1751030763.310857,65.644
1751030763.4109955,66.066
1751030763.5111828,66.123
1751030763.6112666,65.795
1751030763.711426,65.706
1751030763.811502,66.017
1751030763.9115744,65.729
1751030764.0116491,66.16
1751030764.1117234,66.369
1751030764.2117975,65.946
1751030764.3118718,66.237
1751030764.411944,65.849
1751030764.512017,65.669
1751030764.6120589,65.772
1751030764.7121303,65.493
1751030764.8122015,65.903
1751030764.912273,65.742
1751030765.012345,65.627
1751030765.112416,65.415
1751030765.2124867,65.886
1751030765.3125584,65.663
1751030765.4126313,65.722
1751030765.5127032,65.85
1751030765.612777,65.74
1751030765.7128496,65.562
1751030765.8129232,65.388
1751030765.9129963,65.583
1751030766.0130696,65.76
1751030766.1131425,65.934
1751030766.2132163,65.934
1751030766.313289,66.328
1751030766.4133604,66.463
1751030766.513433,66.491
1751030766.6135058,66.431
1751030766.7135777,66.645
1751030766.8136506,66.531
1751030766.9137235,66.14
1751030767.0137944,66.565
1751030767.1138637,66.448
1751030767.2139378,66.16
1751030767.3140109,66.28
1751030767.4140832,66.14
1751030767.5141568,66.22
1751030767.6142292,66.511
1751030767.7143016,66.414
1751030767.8143737,65.837
1751030767.9144466,65.644
1751030768.0145178,66.023
1751030768.1145895,66.2
1751030768.2146611,66.22
1751030768.314735,65.644
1751030768.4148073,66.103
1751030768.5148807,66.921
1751030768.6149547,65.946
1751030768.7150266,65.931
1751030768.8151002,65.997
1751030768.915171,65.462
1751030769.015249,65.813
1751030769.115324,65.673
1751030769.2153971,66.0
1751030769.3154712,65.863
1751030769.415543,65.667
1751030769.5156152,65.903
1751030769.615689,65.724
1751030769.7157624,66.024
1751030769.8158355,65.837
1751030769.9159083,65.874
1751030770.01598,65.983
1751030770.116057,65.76
1751030770.2161267,65.643
1751030770.3161976,65.596
1751030770.4162686,65.469
1751030770.5163407,66.031
1751030770.616411,65.644
1751030770.7164803,66.123
1751030770.816549,65.589
1751030770.9166234,65.582
1751030771.0166948,65.469
1751030771.1167665,65.644
1751030771.216839,65.71
1751030771.3169112,65.615
1751030771.4169834,64.992
1751030771.5170562,65.566
1751030771.6171277,65.336
1751030771.7172024,65.949
1751030771.8172753,65.636
1751030771.9173465,65.644
1751030772.017419,65.51
1751030772.1174905,65.493
1751030772.2175639,65.639
1751030772.3176374,65.527
1751030772.4177096,65.256
1751030772.5177808,65.626
1751030772.6178532,65.388
1751030772.717922,65.706
1751030772.8179948,65.195
1751030772.9180667,66.14
1751030773.0181403,65.549
1751030773.1182141,65.487
1751030773.2182863,65.171
1751030773.31836,65.589
1751030773.418432,66.074
1751030773.5185034,65.831
1751030773.6185753,65.787
1751030773.7186484,65.478
1751030773.8187213,66.174
1751030773.918794,65.794
1751030774.018867,65.867
1751030774.1189404,65.649
1751030774.2190125,64.77
1751030774.3190851,65.443
1751030774.4191575,65.674
1751030774.5192294,65.407
1751030774.6193004,65.467
1751030774.7193732,65.807
1751030774.8194451,65.558
1751030774.919518,65.698
1751030775.019591,66.135
1751030775.1196654,65.384
1751030775.2197394,65.697
1751030775.3198128,65.256
1751030775.419886,65.213
1751030775.5199578,65.744
1751030775.6200316,65.486
1751030775.7200632,65.31
1751030775.8201354,65.697
1751030775.9202065,65.347
1751030776.0202785,65.334
1751030776.1203494,65.357
1751030776.2204204,65.196
1751030776.32049,67.078
1751030776.420562,67.014
1751030776.520632,67.401
1751030776.6207027,67.098
1751030776.720775,67.292
1751030776.8208487,66.785
1751030776.9209216,67.272
1751030777.0209935,67.251
1751030777.121067,67.465
1751030777.22114,67.254
1751030777.321213,67.434
1751030777.4212854,66.987
1751030777.5213585,67.162
1751030777.621432,67.356
1751030777.721505,67.024
1751030777.821578,66.79
1751030777.9216516,67.309
1751030778.0217242,67.21
1751030778.1217988,67.054
1751030778.2218707,67.113
1751030778.321943,67.368
1751030778.4220147,66.981
1751030778.5220892,67.238
1751030778.622162,67.098
1751030778.722235,67.06
1751030778.822307,67.395
1751030778.92238,67.411
1751030779.0224533,67.19
1751030779.1225262,67.149
1751030779.2226,67.016
1751030779.3226752,66.801
1751030779.4227464,66.964
1751030779.5228193,67.3
1751030779.6228933,67.753
1751030779.7229664,66.958
1751030779.8230405,67.253
1751030779.9231129,66.82
1751030780.0231876,67.255
1751030780.123259,67.535
1751030780.2233298,67.078
1751030780.3234,67.092
1751030780.423475,67.093
1751030780.523549,67.115
1751030780.623623,66.981
1751030780.7236981,66.996
1751030780.8237717,67.321
1751030780.9238465,66.937
1751030781.0239205,67.167
1751030781.1239944,67.342
1751030781.2240634,67.06
1751030781.3241343,67.19
1751030781.4242094,67.416
1751030781.5242832,67.08
1751030781.6243556,66.679
1751030781.7244294,67.175
1751030781.824504,66.422
1751030781.9245763,67.477
1751030782.0246484,67.24
1751030782.1247222,67.329
1751030782.2247958,66.83
1751030782.3248694,66.48
1751030782.4249437,66.989
1751030782.5250168,67.09
1751030782.6250896,66.948
1751030782.7251627,67.149
1751030782.8252366,67.195
1751030782.92531,66.955
1751030783.025382,67.325
1751030783.1254556,66.94
1751030783.2255294,66.899
1751030783.3256013,67.113
1751030783.4256732,66.628
1751030783.5257444,298.46
1751030783.6258054,303.645
1751030783.7258635,297.297
1751030783.8259215,289.842
1751030783.9259806,287.903
1751030784.0260565,305.966
1751030784.1261306,114.144
1751030784.2262049,234.082
1751030784.3262749,258.02
1751030784.4263484,256.62
1751030784.526425,259.787
1751030784.6264985,257.706
1751030784.726573,233.173
1751030784.8266466,374.314
1751030784.926718,252.896
1751030785.0267932,358.784
1751030785.1268687,209.491
1751030785.2269433,196.359
1751030785.327054,281.053
1751030785.427128,311.557
1751030785.5272036,252.884
1751030785.6272795,240.446
1751030785.7273545,225.48
1751030785.8274307,354.792
1751030785.927507,186.861
1751030786.0275815,319.953
1751030786.127657,236.091
1751030786.2277315,189.699
1751030786.3278477,210.561
1751030786.4279177,338.234
1751030786.5279922,292.361
1751030786.6280656,212.621
1751030786.7281387,229.627
1751030786.8282113,263.559
1751030786.928283,242.909
1751030787.0283556,207.385
1751030787.1284301,273.547
1751030787.2284997,255.892
1751030787.3286152,228.181
1751030787.4286897,207.555
1751030787.5287642,352.433
1751030787.6288395,232.991
1751030787.728915,303.088
1751030787.8289912,222.396
1751030787.9290676,242.187
1751030788.0291395,271.819
1751030788.1292155,259.026
1751030788.2292905,179.813
1751030788.3294077,330.487
1751030788.4294822,243.937
1751030788.5295575,244.22
1751030788.6296318,249.023
1751030788.7297082,176.957
1751030788.8297834,224.223
1751030788.929851,230.955
1751030789.0299215,279.383
1751030789.1299953,258.439
1751030789.2300706,253.566
1751030789.3301818,366.016
1751030789.4302542,205.514
1751030789.53033,241.636
1751030789.6304054,258.8
1751030789.73048,319.382
1751030789.8305554,236.104
1751030789.93063,209.213
1751030790.0307045,67.662
1751030790.1307824,67.589
1751030790.2308555,67.644
1751030790.3309693,67.03
1751030790.4310453,277.739
1751030790.5311189,226.728
1751030790.6311896,250.618
1751030790.7312648,236.416
1751030790.8313398,248.093
1751030790.9314091,251.147
1751030791.0314837,163.106
1751030791.1315594,250.696
1751030791.231633,284.438
1751030791.3317432,215.125
1751030791.4318178,214.359
1751030791.5318935,291.807
1751030791.6319647,261.834
1751030791.7320445,220.01
1751030791.8321147,277.198
1751030791.9321868,207.352
1751030792.0322585,295.293
1751030792.132333,232.912
1751030792.2324042,288.592
1751030792.3325076,253.584
1751030792.4325829,210.987
1751030792.5326555,293.72
