1751031117.6117668,59.0
1751031117.7118537,59.0
1751031117.811975,60.356
1751031117.9120994,58.671
1751031118.0122204,59.08
1751031118.112338,59.943
1751031118.2124457,59.044
1751031118.3125618,58.902
1751031118.4126728,58.772
1751031118.512759,58.696
1751031118.6128614,58.589
1751031118.712971,58.918
1751031118.8130891,58.858
1751031118.9131978,58.869
1751031119.0132837,58.825
1751031119.1133683,59.279
1751031119.2134597,59.795
1751031119.3135836,59.16
1751031119.413707,58.918
1751031119.5138283,59.094
1751031119.6139154,59.702
1751031119.7140036,59.436
1751031119.8141246,59.184
1751031119.9142172,59.184
1751031120.0143087,59.879
1751031120.1143942,59.879
1751031120.2144783,59.681
1751031120.314562,59.681
1751031120.4147022,58.826
1751031120.514807,58.47
1751031120.6149023,58.47
1751031120.7149863,58.932
1751031120.815068,58.932
1751031120.9151483,58.695
1751031121.0152721,58.695
1751031121.115393,58.67
1751031121.215513,58.714
1751031121.3156352,58.985
1751031121.4157236,58.691
1751031121.5158179,58.961
1751031121.6159112,58.979
1751031121.7160277,58.073
1751031121.816113,60.738
1751031121.9161978,57.911
1751031122.016307,59.402
1751031122.116432,59.107
1751031122.2165506,57.979
1751031122.3166363,57.599
1751031122.416757,58.54
1751031122.5168753,59.129
1751031122.6169913,58.899
1751031122.7171082,60.052
1751031122.8172147,59.558
1751031122.9173014,59.735
1751031123.0173876,59.257
1751031123.1175103,59.515
1751031123.2176306,58.849
1751031123.31774,58.209
1751031123.417871,59.232
1751031123.5179539,59.28
1751031123.618072,59.28
1751031123.7181716,58.98
1751031123.8182673,59.076
1751031123.9183912,59.076
1751031124.0184827,59.548
1751031124.1185706,58.711
1751031124.2186565,60.749
1751031124.318776,58.849
1751031124.4189003,58.744
1751031124.518998,58.87
1751031124.619096,58.799
1751031124.7191823,59.368
1751031124.8192692,59.686
1751031124.9193566,59.686
1751031125.0194786,59.022
1751031125.1195998,59.022
1751031125.2197223,58.805
1751031125.319843,58.805
1751031125.41994,60.359
1751031125.5200558,60.359
1751031125.620166,58.902
1751031125.7202873,58.869
1751031125.8204098,58.633
1751031125.9205244,59.199
1751031126.0206447,59.427
1751031126.120766,59.257
1751031126.2208433,58.768
1751031126.3209198,58.718
1751031126.4209955,60.749
1751031126.5210698,60.028
1751031126.621145,58.582
1751031126.7212183,58.807
