start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time
1753102768.405466,batch_0_mns128_max-toks128_n256,10.676114320755005,2499.2700000032783,34560,32768,1.3098688125610352,10.675522327423096
1753102802.3290524,batch_0_mns64_max-toks128_n256,13.941150188446045,3252.407000005245,34560,32768,0.793001651763916,13.940682411193848
1753102839.131405,batch_0_mns32_max-toks128_n256,20.522717714309692,4821.249000005424,34560,32768,0.5156352519989014,20.522284507751465
1753102882.511224,batch_0_mns128_max-toks256_n256,23.32038640975952,5466.391999997199,34560,65536,1.3195440769195557,23.320011615753174
1753102928.8655887,batch_0_mns64_max-toks256_n256,27.22467064857483,6500.755999997258,34560,65536,0.7914297580718994,27.224180221557617
1753102979.1681292,batch_0_mns32_max-toks256_n256,40.87825560569763,9800.85799999535,34560,65536,0.5170226097106934,40.877946615219116
1753103043.0535586,batch_0_mns128_max-toks512_n256,57.84032583236694,13892.806999996305,34560,131072,1.3019685745239258,57.839911699295044
1753103123.9112074,batch_0_mns64_max-toks512_n256,59.0864679813385,14229.160000003874,34560,131072,0.7996149063110352,59.085915327072144
1753103206.0584207,batch_0_mns32_max-toks512_n256,86.52344107627869,21155.248000003397,34560,131072,0.5339162349700928,86.5229434967041
1753103315.2754254,batch_0_mns128_max-toks128_n128,5.8673083782196045,1304.1569999977946,17280,16384,1.2597613334655762,5.8669188022613525
1753103343.957035,batch_0_mns64_max-toks128_n128,7.058405160903931,1664.4930000007153,17280,16384,0.7250533103942871,7.058122634887695
1753103373.876791,batch_0_mns32_max-toks128_n128,10.373620748519897,2432.5939999967813,17280,16384,0.4537992477416992,10.373212337493896
1753103407.0281286,batch_0_mns128_max-toks256_n128,11.515619277954102,2711.267000004649,17280,32768,1.251136302947998,11.515291690826416
1753103441.6725593,batch_0_mns64_max-toks256_n128,13.746521949768066,3226.780000001192,17280,32768,0.7597987651824951,13.746115922927856
1753103478.1424901,batch_0_mns32_max-toks256_n128,20.10490894317627,4796.979999996722,17280,32768,0.4605073928833008,20.104519844055176
1753103520.9126914,batch_0_mns128_max-toks512_n128,29.373868227005005,6986.177999995649,17280,65536,1.2195844650268555,29.373480796813965
1753103572.9354565,batch_0_mns64_max-toks512_n128,29.472733736038208,7035.311999998987,17280,65536,0.746260404586792,29.472282886505127
1753103625.104252,batch_0_mns32_max-toks512_n128,43.22230315208435,10437.473999999464,17280,65536,0.4275996685028076,43.22202658653259
1753103690.9354002,batch_0_mns128_max-toks128_n100,4.700706243515015,1107.652000002563,13500,12800,1.0398650169372559,4.700241804122925
1753103718.2783487,batch_0_mns64_max-toks128_n100,6.238239288330078,1455.375,13500,12800,0.7243790626525879,6.23796010017395
1753103747.1394074,batch_0_mns32_max-toks128_n100,9.570509433746338,2197.9519999995828,13500,12800,0.4066731929779053,9.570228338241577
1753103779.3539426,batch_0_mns128_max-toks256_n100,9.006095886230469,2109.2880000025034,13500,25600,1.0539984703063965,9.005712985992432
1753103811.0230381,batch_0_mns64_max-toks256_n100,12.37300992012024,2866.3180000036955,13500,25600,0.7275252342224121,12.372627258300781
1753103846.0734544,batch_0_mns32_max-toks256_n100,18.62843942642212,4386.913000002503,13500,25600,0.43033862113952637,18.62805724143982
1753103887.3282764,batch_0_mns128_max-toks512_n100,23.47607660293579,5611.923000000417,13500,51200,1.030287742614746,23.47574210166931
1753103933.6646676,batch_0_mns64_max-toks512_n100,25.352296352386475,6147.5410000011325,13500,51200,0.7236902713775635,25.351909399032593
1753103981.6899595,batch_0_mns32_max-toks512_n100,39.09132933616638,9399.479999996722,13500,51200,0.4346017837524414,39.090962409973145
1753104043.4755301,batch_0_mns128_max-toks128_n64,3.5359110832214355,810.7540000006557,8640,8192,0.7187783718109131,3.5355963706970215
1753104069.6281745,batch_0_mns64_max-toks128_n64,3.5198557376861572,812.2129999995232,8640,8192,0.717562198638916,3.5195746421813965
1753104095.7644897,batch_0_mns32_max-toks128_n64,5.191819429397583,1171.1160000041127,8640,8192,0.40775346755981445,5.191614866256714
1753104123.9073117,batch_0_mns128_max-toks256_n64,6.682916641235352,1575.2820000052452,8640,16384,0.6927320957183838,6.682566404342651
1753104153.544391,batch_0_mns64_max-toks256_n64,6.695975303649902,1588.9439999982715,8640,16384,0.7033674716949463,6.695705890655518
1753104183.2115307,batch_0_mns32_max-toks256_n64,10.444498300552368,2372.7700000032783,8640,16384,0.39464378356933594,10.444141626358032
1753104216.2884731,batch_0_mns128_max-toks512_n64,14.418306827545166,3430.1140000000596,8640,32768,0.7090208530426025,14.4179368019104
1753104253.369119,batch_0_mns64_max-toks512_n64,14.454720735549927,3457.2239999994636,8640,32768,0.7120401859283447,14.454310894012451
1753104290.560335,batch_0_mns32_max-toks512_n64,21.410037994384766,5086.670999996364,8640,32768,0.39542698860168457,21.409685373306274
